Transaction ID,Date,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
217016,13/10/2020,20,Visa,PIN,219,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,82,RBS,0
217391,14/10/2020,14,MasterCard,PIN,31,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
217601,14/10/2020,19,Visa,Tap,25,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
217607,14/10/2020,5,Visa,PIN,310,POS,Food,USA,USA,United Kingdom,M,82,HSBC,1
217610,13/10/2020,18,Visa,Tap,11,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
217665,13/10/2020,15,MasterCard,PIN,330,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,Barlcays,0
217676,14/10/2020,10,MasterCard,Tap,24,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,82,Halifax,0
217686,14/10/2020,18,MasterCard,PIN,394,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
217729,13/10/2020,4,MasterCard,Tap,18,Online,Services,China,China,United Kingdom,M,82,Barclays,1
217740,13/10/2020,10,Visa,PIN,266,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
217758,14/10/2020,12,MasterCard,PIN,337,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,Metro,0
217761,13/10/2020,18,Visa,Tap,16,POS,Entertainment,Russia,Russia,Russia,F,82,RBS,0
217786,14/10/2020,9,MasterCard,Tap,23,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
217846,13/10/2020,16,Visa,Tap,29,POS,Food,China,China,China,M,82,Halifax,0
217857,14/10/2020,14,Visa,PIN,302,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
218020,13/10/2020,21,Visa,PIN,212,Online,Restaurant,United Kingdom,USA,United Kingdom,M,82,Barlcays,0
218063,13/10/2020,18,MasterCard,PIN,254,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
218200,14/10/2020,15,MasterCard,PIN,237,POS,Electronics,India,India,India,M,82,RBS,0
218213,14/10/2020,19,MasterCard,PIN,136,Online,Subscription,India,India,India,F,82,Monzo,0
218285,14/10/2020,14,Visa,Tap,16,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
218319,14/10/2020,12,MasterCard,PIN,303,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
218359,14/10/2020,10,MasterCard,PIN,318,POS,Children,USA,USA,USA,M,82,Barclays,0
218387,13/10/2020,18,MasterCard,Tap,18,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
218388,14/10/2020,15,MasterCard,Tap,26,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
218419,14/10/2020,8,MasterCard,Tap,15,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
218504,13/10/2020,11,Visa,Tap,15,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
218532,13/10/2020,23,MasterCard,Tap,25,Online,Children,China,China,China,F,82,Barclays,0
218557,14/10/2020,19,MasterCard,PIN,287,Online,Children,United Kingdom,Russia,United Kingdom,M,82,HSBC,0
218565,14/10/2020,15,MasterCard,Tap,14,ATM,Entertainment,USA,USA,USA,M,82,HSBC,0
218624,13/10/2020,17,Visa,Tap,21,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
218638,14/10/2020,15,Visa,Tap,26,POS,Entertainment,United Kingdom,China,United Kingdom,F,82,Lloyds,0
218676,13/10/2020,23,Visa,Tap,23,POS,Gaming,USA,USA,USA,M,82,HSBC,0
218792,13/10/2020,15,MasterCard,Tap,28,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
218980,14/10/2020,19,Visa,Tap,26,ATM,Entertainment,India,India,United Kingdom,F,82,Barclays,0
218997,14/10/2020,7,Visa,Tap,24,POS,Subscription,India,India,India,F,82,TSB,0
219015,13/10/2020,9,Visa,PIN,212,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
219074,14/10/2020,13,MasterCard,Tap,27,Online,Subscription,India,India,United Kingdom,F,82,Monzo,1
219084,13/10/2020,17,MasterCard,Tap,28,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
219126,13/10/2020,9,Visa,Tap,28,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
219187,14/10/2020,12,Visa,Tap,23,POS,Products,China,China,China,F,82,Lloyds,0
219228,13/10/2020,4,Visa,PIN,125,Online,Children,USA,USA,United Kingdom,F,82,Barclays,1
219382,14/10/2020,11,MasterCard,Tap,24,Online,Food,Russia,Russia,Russia,F,82,Monzo,0
219410,14/10/2020,20,MasterCard,Tap,20,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,Metro,0
219464,13/10/2020,13,Visa,PIN,264,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
219591,14/10/2020,15,Visa,PIN,267,POS,Entertainment,USA,USA,USA,F,82,Barclays,0
219684,13/10/2020,23,MasterCard,Tap,19,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Lloyds,0
219713,14/10/2020,17,MasterCard,PIN,275,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,Metro,0
219717,14/10/2020,18,Visa,Tap,27,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
219776,13/10/2020,19,MasterCard,PIN,390,Online,Subscription,Russia,Russia,Russia,M,82,HSBC,0
219832,13/10/2020,11,Visa,PIN,96,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
219857,14/10/2020,20,Visa,Tap,5,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,Metro,0
219892,13/10/2020,8,MasterCard,PIN,200,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
219997,14/10/2020,16,Visa,PIN,126,ATM,Subscription,China,China,China,F,82,Barclays,0
220019,13/10/2020,7,Visa,PIN,60,Online,Electronics,United Kingdom,USA,United Kingdom,M,82,Barlcays,0
220292,13/10/2020,17,MasterCard,PIN,231,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Lloyds,0
220350,13/10/2020,23,MasterCard,Tap,28,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
220440,14/10/2020,21,MasterCard,Tap,22,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
220543,14/10/2020,20,Visa,PIN,244,POS,Fashion,USA,USA,USA,M,82,Barlcays,0
220588,14/10/2020,20,MasterCard,Tap,7,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
220816,13/10/2020,18,Visa,PIN,261,POS,Services,India,India,India,M,82,RBS,0
220870,14/10/2020,21,MasterCard,PIN,334,ATM,Restaurant,United Kingdom,Russia,United Kingdom,F,82,Barlcays,0
220877,13/10/2020,18,Visa,Tap,20,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,82,RBS,0
221011,13/10/2020,14,MasterCard,Tap,12,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,82,HSBC,0
221187,14/10/2020,17,Visa,Tap,24,Online,Entertainment,United Kingdom,India,United Kingdom,F,82,Metro,0
221205,13/10/2020,16,MasterCard,PIN,202,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
221286,13/10/2020,15,MasterCard,Tap,10,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
221323,13/10/2020,23,Visa,Tap,23,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
221387,14/10/2020,16,MasterCard,PIN,308,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
221571,13/10/2020,9,Visa,Tap,8,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,Metro,0
221585,13/10/2020,14,MasterCard,Tap,29,ATM,Subscription,India,India,India,F,82,TSB,0
221678,13/10/2020,17,Visa,Tap,7,ATM,Restaurant,United Kingdom,India,United Kingdom,F,82,RBS,0
221705,13/10/2020,22,Visa,PIN,172,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,82,RBS,0
221735,13/10/2020,15,Visa,PIN,220,ATM,Fashion,Russia,Russia,United Kingdom,M,82,Metro,0
221866,14/10/2020,9,MasterCard,PIN,150,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
222019,13/10/2020,18,Visa,PIN,112,Online,Entertainment,China,China,United Kingdom,M,82,Barclays,0
222062,14/10/2020,7,MasterCard,Tap,26,Online,Fashion,Russia,Russia,Russia,F,82,Metro,0
222162,14/10/2020,23,Visa,PIN,76,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
222274,13/10/2020,8,Visa,PIN,85,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Monzo,0
222373,13/10/2020,7,MasterCard,PIN,57,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
222410,14/10/2020,18,Visa,PIN,154,POS,Subscription,China,China,China,F,82,Halifax,0
222518,14/10/2020,22,Visa,PIN,182,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
222656,13/10/2020,21,MasterCard,PIN,116,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
222698,14/10/2020,22,Visa,PIN,34,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
222705,14/10/2020,14,MasterCard,Tap,5,ATM,Food,China,China,United Kingdom,F,82,TSB,0
222728,14/10/2020,10,Visa,Tap,11,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
222822,14/10/2020,14,Visa,Tap,8,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
222842,13/10/2020,17,Visa,PIN,62,Online,Services,India,India,India,F,82,Barclays,0
222926,14/10/2020,1,Visa,Tap,19,POS,Services,USA,USA,United Kingdom,M,82,Metro,1
222965,14/10/2020,21,Visa,Tap,25,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
223213,14/10/2020,9,Visa,Tap,28,POS,Electronics,USA,USA,USA,M,82,Barclays,0
223274,14/10/2020,16,Visa,Tap,26,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,82,Lloyds,0
223291,14/10/2020,10,Visa,Tap,5,POS,Food,China,China,China,F,82,RBS,0
223298,13/10/2020,13,MasterCard,Tap,18,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
223334,14/10/2020,21,MasterCard,PIN,243,Online,Restaurant,Russia,Russia,United Kingdom,F,82,TSB,0
223530,14/10/2020,19,MasterCard,PIN,98,Online,Food,China,China,United Kingdom,F,82,TSB,1
223582,14/10/2020,9,MasterCard,PIN,269,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
223590,13/10/2020,20,Visa,Tap,21,POS,Electronics,United Kingdom,Russia,United Kingdom,M,82,Barclays,1
223622,14/10/2020,9,Visa,Tap,8,Online,Products,Russia,Russia,Russia,F,82,TSB,0
223634,14/10/2020,9,MasterCard,Tap,11,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,Barlcays,0
223676,14/10/2020,13,Visa,Tap,16,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,82,HSBC,0
223677,14/10/2020,15,Visa,PIN,392,ATM,Subscription,China,China,United Kingdom,M,82,Barlcays,0
223682,13/10/2020,17,MasterCard,PIN,256,ATM,Restaurant,Russia,Russia,Russia,F,82,TSB,0
223701,14/10/2020,15,Visa,Tap,25,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
223731,14/10/2020,13,MasterCard,PIN,260,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
223785,14/10/2020,21,MasterCard,PIN,107,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
223894,14/10/2020,12,Visa,Tap,24,Online,Products,United Kingdom,China,United Kingdom,M,82,TSB,0
223907,14/10/2020,9,MasterCard,Tap,8,Online,Entertainment,China,China,China,F,82,TSB,0
223992,13/10/2020,17,MasterCard,Tap,21,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
224028,14/10/2020,9,Visa,PIN,340,POS,Children,Russia,United Kingdom,Russia,F,82,Barlcays,0
224094,13/10/2020,7,MasterCard,PIN,78,Online,Fashion,China,China,China,F,82,Halifax,0
224110,14/10/2020,14,MasterCard,PIN,243,Online,Products,China,China,China,M,82,Metro,0
224189,14/10/2020,21,Visa,PIN,23,POS,Restaurant,USA,USA,USA,M,82,RBS,0
224192,13/10/2020,9,MasterCard,PIN,211,Online,Subscription,China,China,United Kingdom,F,82,Barclays,1
224228,14/10/2020,3,Visa,Tap,14,POS,Gaming,India,India,United Kingdom,F,82,Lloyds,1
224296,13/10/2020,16,MasterCard,Tap,26,ATM,Food,India,India,India,F,82,Halifax,0
224320,14/10/2020,11,MasterCard,PIN,254,POS,Food,USA,USA,USA,F,82,Barclays,0
224327,13/10/2020,11,MasterCard,Tap,18,POS,Food,China,China,United Kingdom,M,82,Barclays,1
224334,13/10/2020,12,MasterCard,Tap,27,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,82,Metro,0
224350,14/10/2020,15,MasterCard,PIN,275,ATM,Children,USA,USA,United Kingdom,F,82,Barclays,0
224419,13/10/2020,16,MasterCard,PIN,172,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
224431,13/10/2020,19,Visa,PIN,60,POS,Services,India,India,United Kingdom,M,82,HSBC,1
224603,14/10/2020,8,Visa,PIN,71,POS,Entertainment,United Kingdom,India,United Kingdom,M,82,Metro,0
224681,13/10/2020,12,MasterCard,Tap,20,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,HSBC,0
224810,13/10/2020,21,MasterCard,PIN,353,Online,Entertainment,India,India,India,F,82,Halifax,0
224927,14/10/2020,13,Visa,Tap,30,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,HSBC,0
224940,14/10/2020,14,MasterCard,Tap,11,POS,Children,USA,USA,United Kingdom,F,82,TSB,1
225013,14/10/2020,15,MasterCard,PIN,261,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
225037,14/10/2020,7,Visa,PIN,16,ATM,Children,India,India,United Kingdom,M,82,HSBC,1
225177,14/10/2020,11,MasterCard,Tap,25,ATM,Food,India,India,India,F,82,Barclays,0
225268,13/10/2020,17,MasterCard,Tap,5,ATM,Electronics,Russia,Russia,Russia,F,82,TSB,0
225297,13/10/2020,8,MasterCard,Tap,5,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
225319,14/10/2020,19,MasterCard,Tap,13,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
225372,13/10/2020,23,MasterCard,Tap,14,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,Monzo,0
225386,14/10/2020,8,MasterCard,PIN,367,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
225506,13/10/2020,15,Visa,PIN,78,Online,Restaurant,United Kingdom,USA,United Kingdom,M,82,RBS,0
225541,14/10/2020,16,Visa,Tap,14,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,82,Halifax,0
225582,14/10/2020,9,Visa,Tap,25,Online,Restaurant,USA,USA,USA,F,82,TSB,0
225664,13/10/2020,11,MasterCard,PIN,301,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,Halifax,0
225811,13/10/2020,17,Visa,Tap,19,ATM,Restaurant,United Kingdom,USA,United Kingdom,M,82,RBS,0
225841,13/10/2020,10,MasterCard,Tap,11,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
225872,13/10/2020,7,MasterCard,Tap,26,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
225975,13/10/2020,10,MasterCard,PIN,317,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
226109,14/10/2020,13,Visa,PIN,148,Online,Children,Russia,Russia,Russia,M,82,Metro,0
226255,13/10/2020,15,MasterCard,PIN,104,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,Barlcays,0
226363,14/10/2020,9,Visa,PIN,385,Online,Products,Russia,Russia,United Kingdom,F,82,TSB,0
226503,13/10/2020,22,Visa,Tap,9,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,Monzo,0
226522,14/10/2020,23,Visa,Tap,23,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,RBS,0
226628,13/10/2020,12,MasterCard,PIN,180,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
226630,14/10/2020,18,Visa,PIN,129,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,Barlcays,0
226672,13/10/2020,7,Visa,PIN,394,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
226702,14/10/2020,16,Visa,Tap,12,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
226740,13/10/2020,13,Visa,Tap,16,POS,Restaurant,India,India,India,F,82,TSB,0
226887,13/10/2020,12,MasterCard,Tap,7,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
227096,14/10/2020,19,MasterCard,Tap,24,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
227115,14/10/2020,8,MasterCard,Tap,26,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
227119,13/10/2020,12,MasterCard,PIN,287,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
227120,13/10/2020,14,MasterCard,PIN,361,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,82,Metro,0
227126,13/10/2020,19,MasterCard,PIN,42,POS,Food,China,China,China,F,82,Metro,0
227161,14/10/2020,12,Visa,Tap,17,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
227168,14/10/2020,13,MasterCard,PIN,290,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
227200,13/10/2020,9,MasterCard,PIN,366,ATM,Services,Russia,Russia,United Kingdom,F,82,RBS,0
227300,13/10/2020,12,Visa,PIN,115,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,82,Monzo,0
227361,13/10/2020,23,MasterCard,PIN,194,POS,Electronics,China,United Kingdom,China,F,82,Monzo,0
227536,13/10/2020,14,MasterCard,PIN,40,POS,Services,Russia,Russia,Russia,F,82,Lloyds,0
227542,14/10/2020,13,Visa,PIN,357,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
227604,14/10/2020,14,Visa,PIN,172,Online,Entertainment,India,India,United Kingdom,F,82,Barclays,0
227641,13/10/2020,8,Visa,Tap,24,Online,Fashion,USA,USA,USA,M,82,HSBC,0
227668,14/10/2020,19,Visa,Tap,19,ATM,Products,Russia,Russia,Russia,F,82,Barclays,0
227674,14/10/2020,13,MasterCard,PIN,101,POS,Food,United Kingdom,India,United Kingdom,M,82,Lloyds,0
227687,13/10/2020,8,Visa,Tap,12,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,82,RBS,0
227697,14/10/2020,9,Visa,Tap,30,POS,Children,United Kingdom,Russia,United Kingdom,F,82,Barlcays,0
227778,14/10/2020,13,MasterCard,Tap,7,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
227854,14/10/2020,9,Visa,PIN,261,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
227928,14/10/2020,8,Visa,PIN,82,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
227934,13/10/2020,17,Visa,Tap,10,POS,Products,China,China,China,M,82,RBS,0
227960,13/10/2020,10,MasterCard,Tap,29,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
227980,14/10/2020,23,MasterCard,Tap,20,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,82,RBS,0
228163,13/10/2020,13,MasterCard,PIN,255,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
228207,14/10/2020,19,Visa,PIN,166,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
228311,13/10/2020,0,Visa,Tap,23,POS,Entertainment,India,India,United Kingdom,F,82,TSB,1
228528,14/10/2020,14,MasterCard,PIN,318,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,TSB,0
228563,14/10/2020,3,Visa,Tap,29,ATM,Electronics,Russia,Russia,United Kingdom,M,82,Barclays,1
228586,13/10/2020,21,Visa,Tap,19,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
228601,13/10/2020,5,MasterCard,Tap,24,POS,Restaurant,India,India,United Kingdom,M,82,Barclays,1
228619,13/10/2020,3,Visa,Tap,25,POS,Children,Russia,Russia,United Kingdom,F,82,HSBC,1
228659,14/10/2020,19,Visa,Tap,12,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
228723,14/10/2020,17,Visa,PIN,106,POS,Subscription,United Kingdom,China,United Kingdom,F,82,RBS,0
228919,13/10/2020,16,Visa,PIN,64,Online,Children,Russia,Russia,Russia,M,82,Barclays,0
229021,14/10/2020,12,MasterCard,Tap,18,Online,Subscription,Russia,Russia,Russia,F,82,Barclays,0
229093,14/10/2020,19,Visa,PIN,209,ATM,Food,China,China,United Kingdom,M,82,Lloyds,0
229139,13/10/2020,22,Visa,Tap,11,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,82,RBS,0
229201,14/10/2020,8,MasterCard,Tap,30,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
229215,14/10/2020,15,MasterCard,PIN,145,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Barclays,0
229383,13/10/2020,21,Visa,PIN,184,ATM,Gaming,China,China,United Kingdom,M,82,Barclays,0
229458,14/10/2020,13,MasterCard,PIN,398,ATM,Products,China,China,China,F,82,RBS,0
229478,13/10/2020,21,Visa,PIN,90,Online,Services,United Kingdom,China,United Kingdom,F,82,TSB,0
229536,13/10/2020,13,Visa,Tap,19,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,82,RBS,0
229566,14/10/2020,14,MasterCard,Tap,27,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,82,Monzo,0
229606,13/10/2020,7,MasterCard,Tap,29,Online,Gaming,China,United Kingdom,China,F,82,Barclays,0
229617,14/10/2020,16,MasterCard,PIN,245,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,82,HSBC,0
229622,13/10/2020,19,Visa,PIN,375,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
229681,13/10/2020,12,MasterCard,Tap,22,ATM,Gaming,USA,USA,USA,F,82,TSB,0
229759,13/10/2020,14,Visa,PIN,303,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,Barlcays,0
229787,14/10/2020,11,Visa,PIN,264,POS,Fashion,Russia,Russia,United Kingdom,M,82,HSBC,0
229953,13/10/2020,13,Visa,PIN,111,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,82,Barlcays,0
230052,14/10/2020,7,Visa,PIN,327,Online,Electronics,Russia,Russia,Russia,F,82,Barlcays,0
230069,14/10/2020,10,MasterCard,PIN,306,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,82,TSB,0
230122,14/10/2020,18,MasterCard,PIN,69,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,82,Barclays,0
230244,13/10/2020,11,MasterCard,PIN,260,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,82,Halifax,0
230298,13/10/2020,19,MasterCard,PIN,134,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,82,Lloyds,0
